Date,cpi_index
1971-06-01,3.14672974496653
1971-07-01,3.19771842139624
1971-08-01,3.26327529108065
1971-09-01,3.29605372594198
1971-10-01,3.29605372594198
1971-11-01,3.31426396751036
1971-12-01,3.28148553264903
1972-01-01,3.26327529108065
1972-02-01,3.24506504951227
1972-03-01,3.26327529108065
1972-04-01,3.28148553264903
1972-05-01,3.29605372594198
1972-06-01,3.37982083719477
1972-07-01,3.44901975519286
1972-08-01,3.48179819005419
1972-09-01,3.50000843162257
1972-10-01,3.51457662487727
1972-11-01,3.53278686644565
1972-12-01,3.53278686644565
1973-01-01,3.53278686644565
1973-02-01,3.58377554287536
1973-03-01,3.63476421930507
1973-04-01,3.71853133055786
1973-05-01,3.83507687667198
1973-06-01,3.91884398796302
1973-07-01,4.08637821046860
1973-08-01,4.15557712850494
1973-09-01,4.17378737007332
1973-10-01,4.27212267458081
1973-11-01,4.35588978587185
1973-12-01,4.37410002744023
1974-01-01,4.43965689712464
1974-02-01,4.49064557355435
1974-03-01,4.62540136123685
1974-04-01,4.76015714891935
1974-05-01,4.94590161303156
1974-06-01,5.06244715914568
1974-07-01,5.23362343000319
1974-08-01,5.40115765254702
1974-09-01,5.61968055148231
1974-10-01,5.63424874477526
1974-11-01,5.56869187505260
1974-12-01,5.48492476379981
1975-01-01,5.48492476379981
1975-02-01,5.46671452223143
1975-03-01,5.40115765254702
1975-04-01,5.43393608737010
1975-05-01,5.49949295705451
1975-06-01,5.51770319866114
1975-07-01,5.45214632897673
1975-08-01,5.40115765254702
1975-09-01,5.36837921768569
1975-10-01,5.31739054125598
1975-11-01,5.29918029968760
1975-12-01,5.14621427043672
1976-01-01,5.01510053102965
1976-02-01,4.88034474334715
1976-03-01,4.81114582534906
1976-04-01,4.86213450177877
1976-05-01,4.88034474334715
1976-06-01,4.89491293664010
1976-07-01,4.99689028946127
1976-08-01,5.01510053102965
1976-09-01,5.08065740075231
1976-10-01,5.11343583557539
1976-11-01,5.14621427043672
1976-12-01,5.14621427043672
1977-01-01,5.16442451200510
1977-02-01,5.21541318843481
1977-03-01,5.24819162325789
1977-04-01,5.26640186486452
1977-05-01,5.35016897611731
1977-06-01,5.38294741094039
1977-07-01,5.46671452223143
1977-08-01,5.49949295705451
1977-09-01,5.56869187505260
1977-10-01,5.55048163348422
1977-11-01,5.55048163348422
1977-12-01,5.55048163348422
1978-01-01,5.46671452223143
1978-02-01,5.38294741094039
1978-03-01,5.40115765254702
1978-04-01,5.41572584580172
1978-05-01,5.43393608737010
1978-06-01,5.49949295705451
1978-07-01,5.55048163348422
1978-08-01,5.56869187505260
1978-09-01,5.65245898634364
1978-10-01,5.72165790434173
1978-11-01,5.72165790434173
1978-12-01,5.63424874477526
1979-01-01,5.58690211665923
1979-02-01,5.53591344022952
1979-03-01,5.58690211665923
1979-04-01,5.67066922791202
1979-05-01,5.70344766277335
1979-06-01,5.80542501559452
1979-07-01,5.94018080331527
1979-08-01,6.05672634939114
1979-09-01,6.10771502582085
1979-10-01,6.14049346068218
1979-11-01,6.19148213711189
1979-12-01,6.29345948993306
1980-01-01,6.24247081350335
1980-02-01,6.20605033036659
1980-03-01,6.27524924836468
1980-04-01,6.30802768318776
1980-05-01,6.42821527761556
1980-06-01,6.49377214733822
1980-07-01,6.62852793502072
1980-08-01,6.67951661145043
1980-09-01,6.76328372270322
1980-10-01,6.82884059238763
1980-11-01,6.91260770364042
1980-12-01,6.86526107556264
1981-01-01,6.91260770364042
1981-02-01,7.03279529806822
1981-03-01,7.06557373292955
1981-04-01,7.18211927904367
1981-05-01,7.28409663186484
1981-06-01,7.38607398472426
1981-07-01,7.52082977240676
1981-08-01,7.63737531852088
1981-09-01,7.67015375338221
1981-10-01,7.73935267138030
1981-11-01,7.77213110620338
1981-12-01,7.73935267138030
1982-01-01,7.72114242977367
1982-02-01,7.70657423651897
1982-03-01,7.68836399495059
1982-04-01,7.72114242977367
1982-05-01,7.77213110620338
1982-06-01,7.90688689388588
1982-07-01,8.04164268160663
1982-08-01,8.20917690411221
1982-09-01,8.22738714571884
1982-10-01,8.26016558054192
1982-11-01,8.34393269183296
1982-12-01,8.36214293340134
1983-01-01,8.32572245022633
1983-02-01,8.41313160983105
1983-03-01,8.44591004465413
1983-04-01,8.54788739751355
1983-05-01,8.76641029644884
1983-06-01,8.96672295385400
1983-07-01,9.10147874153650
1983-08-01,9.23623452921900
1983-09-01,9.32000164047179
1983-10-01,9.38555851019445
1983-11-01,9.43654718658591
1983-12-01,9.40376875176283
1984-01-01,9.47296766976092
1984-02-01,9.43654718658591
1984-03-01,9.38555851019445
1984-04-01,9.40376875176283
1984-05-01,9.45475742819254
1984-06-01,9.65507008555945
1984-07-01,9.84081454967166
1984-08-01,9.85902479124004
1984-09-01,9.91001346766975
1984-10-01,9.96100214409946
1984-11-01,10.00834877221550
1984-12-01,9.89180322610137
1985-01-01,9.89180322610137
1985-02-01,9.84081454967166
1985-03-01,9.85902479124004
1985-04-01,9.99378057892254
1985-05-01,10.09211588346830
1985-06-01,10.19409323632770
1985-07-01,10.34705926557860
1985-08-01,10.39804794200830
1985-09-01,10.41261613526300
1985-10-01,10.51459348812240
1985-11-01,10.59836059937520
1985-12-01,10.59836059937520
1986-01-01,10.58015035780680
1986-02-01,10.64934927580490
1986-03-01,10.73311638705770
1986-04-01,10.81688349834870
1986-05-01,10.95163928603120
1986-06-01,11.06818483214540
1986-07-01,11.23936110300290
1986-08-01,11.30491797268730
1986-09-01,11.37411689068540
1986-10-01,11.52344087162260
1986-11-01,11.63998641773670
1986-12-01,11.57442954805230
1987-01-01,11.57442954805230
1987-02-01,11.54165111322920
1987-03-01,11.54165111322920
1987-04-01,11.62541822448200
1987-05-01,11.82573088184890
1987-06-01,12.02968558752950
1987-07-01,12.17900956850490
1987-08-01,12.38296427418550
1987-09-01,12.53228825516100
1987-10-01,12.61605536641380
1987-11-01,12.69982247766660
1987-12-01,12.65247584958880
1988-01-01,12.66704404284350
1988-02-01,12.60148717315910
1988-03-01,12.66704404284350
1988-04-01,12.83457826538730
1988-05-01,12.96933405306980
1988-06-01,13.15507851718200
1988-07-01,13.37360141611730
1988-08-01,13.45736852740840
1988-09-01,13.55934588022950
1988-10-01,13.84706769720110
1988-11-01,13.92998427022000
1988-12-01,13.76415112418230
1989-01-01,13.68123455112530
1989-02-01,13.68123455112530
1989-03-01,13.76415112418230
1989-04-01,13.84706769720110
1989-05-01,14.01290084327700
1989-06-01,14.09581741629580
1989-07-01,14.26165056237170
1989-08-01,14.42748370844760
1989-09-01,14.59331685452340
1989-10-01,14.59331685452340
1989-11-01,14.59331685452340
1989-12-01,14.51040028150460
1990-01-01,14.42748370844760
1990-02-01,14.51040028150460
1990-03-01,14.67623342758050
1990-04-01,14.92498314667520
1990-05-01,15.09081629275100
1990-06-01,15.33956601188400
1990-07-01,15.67123230403570
1990-08-01,15.75414887705450
1990-09-01,15.83706545007330
1990-10-01,16.16873174222510
1990-11-01,16.41748146135800
1990-12-01,16.50039803437680
1991-01-01,16.74914775350970
1991-02-01,16.74914775350970
1991-03-01,16.66623118045270
1991-04-01,16.74914775350970
1991-05-01,16.91498089958560
1991-06-01,17.32956376475610
1991-07-01,17.74414662996490
1991-08-01,17.99289634905960
1991-09-01,18.32456264121130
1991-10-01,18.49039578728720
1991-11-01,18.65622893336310
1991-12-01,18.65622893336310
1992-01-01,18.90497865245780
1992-02-01,18.98789522551480
1992-03-01,18.98789522551480
1992-04-01,19.15372837159070
1992-05-01,19.40247809068540
1992-06-01,19.56831123676120
1992-07-01,20.06581067498880
1992-08-01,20.06581067498880
1992-09-01,20.14872724800770
1992-10-01,20.23164382106470
1992-11-01,20.23164382106470
1992-12-01,20.14872724800770
1993-01-01,19.98289410193180
1993-02-01,19.98289410193180
1993-03-01,20.14872724800770
1993-04-01,20.31456039408350
1993-05-01,20.39747696714060
1993-06-01,20.72914325929230
1993-07-01,20.97789297838700
1993-08-01,21.22664269751990
1993-09-01,21.47539241661460
1993-10-01,21.72414213574750
1993-11-01,21.97289185484220
1993-12-01,21.88997528178510
1994-01-01,21.80705870876630
1994-02-01,21.97289185484220
1994-03-01,22.13872500091810
1994-04-01,22.30455814699390
1994-05-01,22.55330786608860
1994-06-01,22.96789073129740
1994-07-01,23.29955702344920
1994-08-01,23.54830674254380
1994-09-01,23.87997303469560
1994-10-01,23.96288960771440
1994-11-01,24.12872275379020
1994-12-01,23.96288960771440
1995-01-01,23.96288960771440
1995-02-01,24.12872275379020
1995-03-01,24.29455589986610
1995-04-01,24.46038904594200
1995-05-01,24.87497191115080
1995-06-01,25.37247134937840
1995-07-01,25.95288736062480
1995-08-01,26.11872050670070
1995-09-01,26.28455365277650
1995-10-01,26.45038679885240
1995-11-01,26.61621994492830
1995-12-01,26.28455365277650
1996-01-01,26.11872050670070
1996-02-01,26.20163707971950
1996-03-01,26.45038679885240
1996-04-01,26.86496966402300
1996-05-01,27.19663595617470
1996-06-01,27.61121882138350
1996-07-01,28.10871825957280
1996-08-01,28.44038455172460
1996-09-01,28.52330112478160
1996-10-01,28.68913427085750
1996-11-01,28.93788398995220
1996-12-01,29.02080056300920
1997-01-01,29.02080056300920
1997-02-01,29.02080056300920
1997-03-01,29.10371713602800
1997-04-01,29.35246685516100
1997-05-01,29.18663370908510
1997-06-01,29.43538342817980
1997-07-01,29.68413314731270
1997-08-01,29.76704972033150
1997-09-01,29.93288286640740
1997-10-01,30.26454915855910
1997-11-01,30.34746573157790
1997-12-01,30.84496516980550
1998-01-01,31.83996404626080
1998-02-01,31.67413090018490
1998-03-01,31.50829775410900
1998-04-01,31.75704747320370
1998-05-01,32.25454691143130
1998-06-01,33.08371264181060
1998-07-01,34.07871151826590
1998-08-01,34.24454466434170
1998-09-01,34.82496067558810
1998-10-01,35.90287612506220
1998-11-01,36.31745899027100
1998-12-01,35.57120983294870
1999-01-01,34.82496067558810
1999-02-01,34.41037781041760
1999-03-01,34.32746123736050
1999-04-01,34.41037781041760
1999-05-01,34.74204410256930
1999-06-01,34.82496067558810
1999-07-01,35.15662696773990
1999-08-01,35.32246011381570
1999-09-01,35.57120983294870
1999-10-01,36.23454241721390
1999-11-01,36.31745899027100
1999-12-01,35.73704297898630
2000-01-01,35.73704297898630
2000-02-01,35.65412640596750
2000-03-01,35.98579269811920
2000-04-01,36.31745899027100
2000-05-01,36.48329213634680
2000-06-01,36.64912528242270
2000-07-01,36.89787500151740
2000-08-01,36.73204185544150
2000-09-01,36.81495842849860
2000-10-01,37.22954129366910
2000-11-01,37.31245786672620
2000-12-01,36.98079157457440
2001-01-01,36.89787500151740
2001-02-01,36.73204185544150
2001-03-01,36.89787500151740
2001-04-01,37.14662472065030
2001-05-01,37.39537443974500
2001-06-01,37.89287387797260
2001-07-01,38.39037331620020
2001-08-01,38.63912303529490
2001-09-01,38.55620646227610
2001-10-01,38.80495618137070
2001-11-01,39.13662247352250
2001-12-01,38.88787275442780
2002-01-01,38.72203960835190
2002-02-01,38.63912303529490
2002-03-01,38.80495618137070
2002-04-01,38.88787275442780
2002-05-01,39.13662247352250
2002-06-01,39.46828876567420
2002-07-01,39.88287163084480
2002-08-01,40.13162134997770
2002-09-01,40.21453792299650
2002-10-01,40.38037106907240
2002-11-01,40.54620421514820
2002-12-01,40.13162134997770
2003-01-01,40.04870477692060
2003-02-01,40.13162134997770
2003-03-01,40.38037106907240
2003-04-01,40.87787050730000
2003-05-01,40.96078708035700
2003-06-01,41.20953679945170
2003-07-01,41.54120309160340
2003-08-01,41.37536994552760
2003-09-01,41.37536994552760
2003-10-01,41.70703623767930
2003-11-01,41.78995281069810
2003-12-01,41.62411966462230
2004-01-01,41.78995281069810
2004-02-01,41.78995281069810
2004-03-01,41.78995281069810
2004-04-01,41.78995281069810
2004-05-01,42.12161910284990
2004-06-01,42.45328539500160
2004-07-01,42.86786826021040
2004-08-01,43.28245112538090
2004-09-01,43.36536769843800
2004-10-01,43.61411741753270
2004-11-01,43.53120084451390
2004-12-01,43.19953455236210
2005-01-01,43.61411741753270
2005-02-01,43.53120084451390
2005-03-01,43.53120084451390
2005-04-01,43.86286713662740
2005-05-01,43.69703399055150
2005-06-01,43.86286713662740
2005-07-01,44.60911629398790
2005-08-01,44.77494944006380
2005-09-01,44.94078258613960
2005-10-01,45.43828202436720
2005-11-01,45.85286488953780
2005-12-01,45.60411517040480
2006-01-01,45.52119859738600
2006-02-01,45.52119859738600
2006-03-01,45.52119859738600
2006-04-01,45.90372967803630
2006-05-01,46.28626075868660
2006-06-01,47.05132291998720
2006-07-01,47.43385400063760
2006-08-01,47.43385400063760
2006-09-01,47.81638508128790
2006-10-01,48.58144724258850
2006-11-01,48.58144724258850
2006-12-01,48.58144724258850
2007-01-01,48.58144724258850
2007-02-01,48.96397832323880
2007-03-01,48.58144724258850
2007-04-01,48.96397832323880
2007-05-01,49.34650940388910
2007-06-01,49.72904048453940
2007-07-01,50.49410264584000
2007-08-01,50.87663372649030
2007-09-01,50.87663372649030
2007-10-01,51.25916480714060
2007-11-01,51.25916480714060
2007-12-01,51.25916480714060
2008-01-01,51.25916480714060
2008-02-01,51.64169588779090
2008-03-01,52.40675804909150
2008-04-01,52.78928912974180
2008-05-01,53.17182021039210
2008-06-01,53.55435129104240
2008-07-01,54.70194453299330
2008-08-01,55.46700669429390
2008-09-01,55.84953777494420
2008-10-01,56.61459993624480
2008-11-01,56.61459993624480
2008-12-01,56.23206885559450
2009-01-01,56.61459993624480
2009-02-01,56.61459993624480
2009-03-01,56.61459993624480
2009-04-01,57.37966209754540
2009-05-01,57.76219317819570
2009-06-01,58.52725533949630
2009-07-01,61.20497290404840
2009-08-01,61.97003506534910
2009-09-01,62.35256614599940
2009-10-01,63.11762830730000
2009-11-01,64.26522154925090
2009-12-01,64.64775262990120
2010-01-01,65.79534587185210
2010-02-01,65.03028371055150
2010-03-01,65.03028371055150
2010-04-01,65.03028371055150
2010-05-01,65.79534587185210
2010-06-01,66.56040803315270
2010-07-01,68.09053235575390
2010-08-01,68.09053235575390
2010-09-01,68.47306343640420
2010-10-01,69.23812559770480
2010-11-01,69.62065667835510
2010-12-01,70.76824992030600
2011-01-01,71.91584316225690
2011-02-01,70.76824992030600
2011-03-01,70.76824992030600
2011-04-01,71.15078100095630
2011-05-01,71.53331208160660
2011-06-01,72.29837424290720
2011-07-01,73.82849856550840
2011-08-01,74.21102964615870
2011-09-01,75.35862288810970
2011-10-01,75.74115396876000
2011-11-01,76.12368504941020
2011-12-01,75.35862288810970
2012-01-01,75.74115396876000
2012-02-01,76.12368504941020
2012-03-01,76.88874721071090
2012-04-01,78.41887153331210
2012-05-01,78.80140261396240
2012-06-01,79.56646477526300
2012-07-01,81.09658909786420
2012-08-01,81.86165125916480
2012-09-01,82.24418233981510
2012-10-01,83.00924450111570
2012-11-01,83.39177558176600
2012-12-01,83.77430666241630
2013-01-01,84.53936882371690
2013-02-01,85.30443098501750
2013-03-01,85.68696206566780
2013-04-01,86.45202422696840
2013-05-01,87.21708638826900
2013-06-01,88.36467963022000
2013-07-01,89.89480395282120
2013-08-01,90.65986611412180
2013-09-01,91.04239719477210
2013-10-01,92.18999043672300
2013-11-01,92.95505259802360
2013-12-01,91.42492827542240
2014-01-01,90.65986611412180
2014-02-01,91.04239719477210
2014-03-01,91.42492827542240
2014-04-01,92.57252151737330
2014-05-01,93.33758367867390
2014-06-01,94.10264583997450
2014-07-01,96.39783232387630
2014-08-01,96.78036340452660
2014-09-01,96.78036340452660
2014-10-01,96.78036340452660
2014-11-01,96.78036340452660
2014-12-01,96.78036340452660
2015-01-01,97.16289448517690
2015-02-01,96.78036340452660
2015-03-01,97.16289448517690
2015-04-01,97.92795664647750
2015-05-01,98.69301880777810
2015-06-01,99.84061204972900
2015-07-01,100.60567421103000
2015-08-01,100.98820529168000
2015-09-01,101.75326745298100
2015-10-01,102.90086069493100
2015-11-01,103.28339177558200
2015-12-01,102.90086069493100
2016-01-01,102.90086069493100
2016-02-01,102.13579853363100
2016-03-01,102.51832961428100
2016-04-01,103.66592285623200
2016-05-01,105.19604717883300
2016-06-01,105.96110934013400
2016-07-01,107.10870258208500
2016-08-01,106.34364042078400
2016-09-01,105.96110934013400
2016-10-01,106.34364042078400
2016-11-01,105.96110934013400
2016-12-01,105.19604717883300
2017-01-01,104.81351609818300
2017-02-01,104.81351609818300
2017-03-01,105.19604717883300
2017-04-01,105.96110934013400
2017-05-01,106.34364042078400
2017-06-01,107.10870258208500
2017-07-01,109.02135798533600
2017-08-01,109.02135798533600
2017-09-01,109.02135798533600
2017-10-01,109.78642014663700
2017-11-01,110.16895122728700
2017-12-01,109.40388906598700
2018-01-01,110.16895122728700
2018-02-01,109.78642014663700
2018-03-01,109.78642014663700
2018-04-01,110.16895122728700
2018-05-01,110.55148230793800
2018-06-01,111.31654446923800
2018-07-01,115.14185527574100
2018-08-01,115.14185527574100
2018-09-01,115.14185527574100
2018-10-01,115.52438635639100
2018-11-01,115.52438635639100
2018-12-01,115.14185527574100
2019-01-01,117.43704175964300
2019-02-01,117.43704175964300
2019-03-01,118.20210392094400
2019-04-01,119.34969716289400
2019-05-01,120.11475932419500
2019-06-01,120.87982148549600
2019-07-01,122.02741472744700
2019-08-01,122.40994580809700
2019-09-01,123.17500796939800
2019-10-01,124.32260121134800
2019-11-01,125.47019445329900
2019-12-01,126.23525661460000
2020-01-01,126.23525661460000
2020-02-01,125.47019445329900
2020-03-01,124.70513229199900
2020-04-01,125.85272553395000
2020-05-01,126.23525661460000
2020-06-01,127.00031877590100
2020-07-01,128.53044309850200
2020-08-01,129.29550525980200
2020-09-01,130.11785894239800
2020-10-01,131.66032297727900
2020-11-01,132.10102698724500
2020-12-01,130.88909095983900
2021-01-01,130.22803494489000
2021-02-01,131.10944296482200
2021-03-01,131.77049897977000
2021-04-01,132.32137899222700
2021-05-01,132.87225900468500
2021-06-01,134.08419503209100
2021-07-01,135.29613105949600
2021-08-01,135.51648306447900
2021-09-01,135.84701107195400
2021-10-01,137.60982711181700
2021-11-01,138.49123513174800
2021-12-01,138.16070712427400
2022-01-01,137.83017911680000
2022-02-01,137.72000311430800
2022-03-01,138.82176313922300
2022-04-01,140.69475518157700
2022-05-01,142.12704321396600
2022-06-01,142.34739521894900
2022-07-01,143.11862723638900
2022-08-01,143.44915524386400
2022-09-01,144.66109127127000
2022-10-01,145.98320330116700
2022-11-01,145.98320330116700
2022-12-01,145.76285129618400
2023-01-01,146.31373130864100
2023-02-01,146.20355530615000
2023-03-01,146.86461132109800
2023-04-01,147.85619534352100
2023-05-01,148.40707535597900
2023-06-01,150.28006739833300
2023-07-01,153.91587548055100
2023-08-01,153.36499546809400
2023-09-01,151.49200342573900
2023-10-01,152.48358744816200
